time_id,year,month,month_name,artist_mbid,artist,region,sumofstreams,tracks_in_top200,peak_position
201903,2019,3,March    ,b2252b38-dbbc-47dc-b7c7-1dfc3cd2dd59,RussMB,UK,4283395,7,23
201903,2019,3,March    ,3325cdfa-8efc-4662-b3df-c094b78b9da8,D-Block Europe,UK,4220706,5,39
201903,2019,3,March    ,56f62fe8-d3a0-46e0-b5df-a64a8b4b4274,James Arthur,UK,4165664,11,170
201903,2019,3,March    ,3260ce89-5eb0-4c6a-89c7-379c0dfc2ab9,Kehlani,UK,4118759,5,28
201903,2019,3,March    ,c3c82bdc-d9e7-4836-9746-c24ead47ca19,Mark Ronson,UK,4099101,5,23
201903,2019,3,March    ,d0f61299-9caa-4e6b-8b10-2839de120b27,Wiley,UK,4054393,5,29
201903,2019,3,March    ,4c445344-9df2-407e-9bf3-8a5c0b86777e,Loud Luxury,UK,4021423,5,42
201903,2019,3,March    ,45dc5f07-6609-4760-a933-8c9e0f858d05,French Montana,UK,3992230,10,122
201903,2019,3,March    ,7c5643c0-6462-4bc2-8f82-25513c65cdea,Steel Banglez,UK,3928185,2,7
201903,2019,3,March    ,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,Dua Lipa,UK,3908011,10,97
201903,2019,3,March    ,a2507d4d-3387-4d31-a6e8-f2c9794fb37e,Jax Jones,UK,3807075,6,49
201903,2019,3,March    ,7f378f19-4686-41aa-b83e-3df359ae1578,Hugh Jackman,UK,3772107,8,83
201903,2019,3,March    ,d919078e-7db6-4c84-9061-1c36e0ec454a,The Plug,UK,3734649,5,25
201903,2019,3,March    ,40f7aa85-c5a8-4905-b0ae-2c0352381028,Hardy Caprio,UK,3641777,8,100
201903,2019,3,March    ,39ab1aed-75e0-4140-bd47-540276886b60,Oasis,UK,3641694,9,134
201903,2019,3,March    ,5ec1ecc6-4535-4911-a27a-e26343f4a189,Kodak Black,UK,3634727,5,42
201903,2019,3,March    ,ce09ea31-3d4a-4487-a797-e315175457a0,Tyga,UK,3535720,5,43
201903,2019,3,March    ,21a14ee3-cede-420a-9d6d-a33517d2f952,Alec Benjamin,UK,3447577,5,50
201903,2019,3,March    ,e3d5b5ec-101a-4529-9f2d-01dca64cf44e,Anne-Marie,UK,3266419,5,58
201903,2019,3,March    ,91a81925-92f9-4fc9-b897-93cf01226282,The Chainsmokers,UK,3246436,5,56
201903,2019,3,March    ,134e6410-6954-45d1-bd4a-0f2d2ad5471d,Zara Larsson,UK,3160974,6,82
201903,2019,3,March    ,95e1ead9-4d31-4808-a7ac-32c3614c116b,The Killers,UK,3113855,5,61
201903,2019,3,March    ,187bbdde-343a-4978-9cb4-08df62e18986,Octavian,UK,2934838,5,62
201903,2019,3,March    ,ab0a4c4f-3e0d-4681-b480-c05575a4919a,Flipp Dinero,UK,2824464,5,72
201903,2019,3,March    ,ad4653bc-ad04-4a41-a6cc-477ebe5cd96c,Keala Settle,UK,2822262,5,71
201903,2019,3,March    ,37b2cb82-ef79-4d46-a184-a549450aa231,21 Savage,UK,2815155,5,50
201903,2019,3,March    ,59466d51-6806-41d2-86cc-2cb33630bb39,Swarmz,UK,2773291,5,67
201903,2019,3,March    ,b4691384-50c3-4afd-9988-51d3ec5db65d,Hozier,UK,2751092,5,64
201903,2019,3,March    ,21e9df94-3c2c-4c15-b069-fefa58bcd650,Dean Lewis,UK,2733248,5,71
201903,2019,3,March    ,db8fad3a-e131-47a1-8782-c2ee93708cdd,Bebe Rexha,UK,2722458,5,86
201903,2019,3,March    ,0612bcce-e351-40be-b3d7-2bb5e1c23479,Mustard,UK,2695409,5,82
201903,2019,3,March    ,bb7dd5d7-95e6-46a0-9692-cb99134995b6,Giggs,UK,2638825,5,93
201903,2019,3,March    ,c9dd033c-0270-463c-b3ec-f4b7712486fe,Rita Ora,UK,2626885,5,91
201903,2019,3,March    ,4545675e-4006-4271-8e82-703cae7e1748,MK,UK,2610059,5,86
201903,2019,3,March    ,14266c71-6680-43b4-8913-e15bf05bd788,Sigala,UK,2594418,5,93
201903,2019,3,March    ,d42a5768-ada1-4fb6-85fd-f61aba6264e0,Lil Baby,UK,2584708,5,82
201903,2019,3,March    ,830e5c4e-6b7d-431d-86ab-00c751281dc5,5 Seconds of Summer,UK,2577928,5,98
201903,2019,3,March    ,7ed36954-f027-43df-b353-c7239f4faa27,Catfish and the Bottlemen,UK,2549314,6,128
201903,2019,3,March    ,07ab04d4-bdbc-4c93-bfb2-457693a4ff94,Sheck Wes,UK,2548080,5,79
201903,2019,3,March    ,c234fa42-e6a6-443e-937e-2f4b073538a3,Chris Brown,UK,2544138,5,52
201903,2019,3,March    ,b3968fd2-df5c-42b6-a5e2-d9963322d5c7,Dynoro,UK,2517652,5,105
201903,2019,3,March    ,9f185fc4-1533-4239-9033-f9fe306df3a9,Freya Ridings,UK,2510454,5,88
201903,2019,3,March    ,bd13909f-1c29-4c27-a874-d4aaf27c5b1a,Fleetwood Mac,UK,2452316,6,146
201903,2019,3,March    ,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Ed Sheeran,UK,2416348,6,151
201903,2019,3,March    ,b25c6c3f-3861-4687-be1d-3c8d238cfb34,Zac Efron,UK,2407792,5,102
201903,2019,3,March    ,016b6741-a443-492c-ae7f-fb0378d3270e,MEDUZA,UK,2399005,3,28
201903,2019,3,March    ,2f522f5c-111c-4ce8-8bd0-d82e97c227ad,Daddy Yankee,UK,2353186,5,92
201903,2019,3,March    ,33ca19f4-18c8-4411-98df-ac23890ce9f5,Ellie Goulding,UK,2352876,5,110
201903,2019,3,March    ,61314ff2-7b52-4296-a0b8-af61dc08bdd1,CamelPhat,UK,2342296,5,107
201903,2019,3,March    ,5f000e69-3cfd-4871-8f1b-faa7f0d4bcbc,Westlife,UK,2337849,4,63
201903,2019,3,March    ,9f23b7c3-baa6-4e38-b1a9-5c38359ad982,Years & Years,UK,2265695,5,128
201903,2019,3,March    ,d459e60b-240b-42d3-ad07-a5a1facfa6b4,Ziv Zaifman,UK,2240822,5,119
201903,2019,3,March    ,25b7b584-d952-4662-a8b9-dd8cdfbfeb64,A$AP Rocky,UK,2238331,5,127
201903,2019,3,March    ,b09ced80-aa65-43c1-9aa7-58b1e982eada,Rudimental,UK,2217567,5,121
201903,2019,3,March    ,7ee64b1b-23d4-41bd-9857-5cce6e08ed62,Picture This,UK,2212965,4,74
201903,2019,3,March    ,97529a9e-4b5a-4a9c-9c08-c42401d1c268,YUNGBLUD,UK,2180370,5,113
201903,2019,3,March    ,3bdf9667-3205-4c5b-865b-ca3bb33fc5ac,Toploader,UK,2157745,5,123
201903,2019,3,March    ,f83f4c53-a3b8-4098-87e6-182215cf5496,Da Beatfreakz,UK,2155737,5,128
201903,2019,3,March    ,2282c539-05a2-477c-82b7-fe40798d37f3,6ix9ine,UK,2154954,5,129
201903,2019,3,March    ,0ab49580-c84f-44d4-875f-d83760ea2cfe,Maroon 5,UK,2146345,5,135
201903,2019,3,March    ,2e2c71a6-1ac8-4442-ba00-c4dea71abd64,Headie One,UK,2145272,5,114
201903,2019,3,March    ,8fb5370b-9568-4b61-9da5-2aa12c9928db,Lizzo,UK,2143212,5,138
201903,2019,3,March    ,151cf172-bc15-4f77-b80e-d56fc0f6cfb9,Silk City,UK,2139421,5,134
201903,2019,3,March    ,aab5c954-cabe-432e-899e-1c4f99757327,TOTO,UK,2128992,5,139
201903,2019,3,March    ,0b30341b-b59d-4979-8130-b66c0e475321,Lil Nas X,UK,2103573,3,41
201903,2019,3,March    ,0307edfc-437c-4b48-8700-80680e66a228,Whitney Houston,UK,2055942,5,158
201903,2019,3,March    ,f82f3a3e-29c2-42ca-b589-bc5dc210fa9e,The Kooks,UK,2044478,5,122
201903,2019,3,March    ,ffb45b37-1bab-4fe1-9e31-5509acb3fd94,Loren Allred,UK,1983909,5,146
201903,2019,3,March    ,eb07b315-9399-4e4c-8c16-3e97ec66d1ce,Yxng Bane,UK,1960744,5,154
201903,2019,3,March    ,dacc2d64-7e59-42a8-87a9-10c53919aff2,Clean Bandit,UK,1905510,5,175
201903,2019,3,March    ,7ecd398b-3278-4a7c-8ed9-7c3e786d9a02,Martin Jensen,UK,1904711,4,78
201903,2019,3,March    ,012151a8-0f9a-44c9-997f-ebd68b5389f9,Imagine Dragons,UK,1843452,5,183
201903,2019,3,March    ,1f90e7b7-1d92-4f02-bcb1-0b0dbdfeb383,DigDat,UK,1687755,4,121
201903,2019,3,March    ,56c4b861-0922-4c3a-a9b9-3bfcb00f8274,Zedd,UK,1595700,4,149
201903,2019,3,March    ,31445b1e-96f3-4c7f-84ec-dd02e647e690,DJ Snake,UK,1557903,4,165
201903,2019,3,March    ,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,Arctic Monkeys,UK,1474068,4,184
201903,2019,3,March    ,7e9bd05a-117f-4cce-87bc-e011527a8b18,Miley Cyrus,UK,1469408,4,188
201903,2019,3,March    ,bce2c380-ef99-4c34-80dc-ad04b490d3b1,JAY1,UK,1432173,1,24
201903,2019,3,March    ,9167f739-da47-4495-9d63-9c13b40114ac,Summer Walker,UK,1376947,3,92
201903,2019,3,March    ,6a65d878-fcd0-42cf-aff9-ca1d636a8bcc,Foals,UK,1328753,3,121
201903,2019,3,March    ,8cf49f40-b8fe-4a63-b4ea-f922d6145bb4,Sub Focus,UK,1267828,3,142
201903,2019,3,March    ,3478a5d1-bd96-4584-aa54-4d6e0a329658,Sam Fender,UK,1252418,3,132
201903,2019,3,March    ,302bd7b9-d012-4360-897a-93b00c855680,David Guetta,UK,1218090,3,156
201903,2019,3,March    ,df36f6db-5987-46ed-9d02-0cf36ed4e060,Vance Joy,UK,1196351,3,149
201903,2019,3,March    ,5721c227-4caf-48b1-bbfc-1a4ed3276963,Roddy Ricch,UK,1160301,3,165
201903,2019,3,March    ,89aa5ecb-59ad-46f5-b3eb-2d424e941f19,Bad Bunny,UK,1139754,3,171
201903,2019,3,March    ,535afeda-2538-435d-9dd1-5e10be586774,"Earth, Wind & Fire",UK,1138623,3,171
201903,2019,3,March    ,d2f9426f-1dc9-4b95-9ed9-f101787378e4,Sofia Reyes,UK,1057812,2,90
201903,2019,3,March    ,cc3e537d-ff34-423f-8cd6-635a80f4dba7,Gesaffelstein,UK,855201,2,136
201903,2019,3,March    ,4a4ee089-93b1-4470-af9a-6ff575d32704,The Prodigy,UK,848448,2,152
201903,2019,3,March    ,6ee8c6fc-05be-4f55-a1a7-70c0601ac526,Nafe Smallz,UK,827243,2,131
201903,2019,3,March    ,260b6184-8828-48eb-945c-bc4cb6fc34ca,Charli XCX,UK,759917,2,176
201903,2019,3,March    ,74c62238-d0d9-47c2-8a77-a8ac31383c75,SL,UK,757275,2,168
201903,2019,3,March    ,a62e2b14-812a-41a1-884d-5a138705ad2d,BlocBoy JB,UK,752747,2,179
201903,2019,3,March    ,0c502791-4ee9-4c5f-9696-0602b721ff3b,Electric Light Orchestra,UK,749773,2,178
201903,2019,3,March    ,a7229e38-bab7-48c1-9f35-9b4c49738b0f,Galantis,UK,745158,2,182
201903,2019,3,March    ,026c1c22-8d1c-473c-a33f-a27fd02d6975,Dennis Lloyd,UK,744284,2,173
201903,2019,3,March    ,854b0687-f9fc-4109-b59f-dbe84ebc5de6,Scouting For Girls,UK,727657,2,196
201903,2019,3,March    ,09589937-20f0-40f8-a473-b22a0bac9ce5,Loyle Carner,UK,588994,1,78
201903,2019,3,March    ,5a7eccc1-3186-4ac9-9986-878002312d1f,MIST,UK,582445,1,80
201903,2019,3,March    ,8328b279-1863-487b-976a-58a62b85220a,Lil Skies,UK,494077,1,115
201903,2019,3,March    ,c5cddda5-f557-4c32-a5e6-112f273c56ec,Deno,UK,423062,1,153
201903,2019,3,March    ,aa9ea04c-6d55-4244-9139-22c75bd19f97,Dermot Kennedy,UK,414872,1,162
201903,2019,3,March    ,a1688f12-78be-4094-b096-87b261389719,Yungen,UK,401479,1,169
201903,2019,3,March    ,5b8ec72b-9e39-4a06-a2bf-964166b92a71,Tory Lanez,UK,400419,1,164
201903,2019,3,March    ,63aa26c3-d59b-4da4-84ac-716b54f1ef4d,Tame Impala,UK,387030,1,174
201903,2019,3,March    ,418fe547-4bec-48fe-8df0-ed25e27f4570,NAV,UK,382991,1,176
201903,2019,3,March    ,6d390061-b3cd-4db3-b905-e56b7f5357fd,Louis Tomlinson,UK,378217,1,185
201903,2019,3,March    ,4757df70-6c3e-46b8-99c0-a68644595c9a,Julia Michaels,UK,374577,1,186
201903,2019,3,March    ,fbf48473-9b69-41a9-a7de-e8580f9bc041,Rv,UK,367568,1,199
201903,2019,3,March    ,99790314-885a-4975-8614-9c5bc890364d,TLC,UK,363995,1,198
201903,2019,3,March    ,7d4b671c-14c8-43f9-8f90-154e9b7c0925,Stay Flee Get Lizzy,UK,363707,1,199
201903,2019,3,March    ,164f0d73-1234-4e2c-8743-d77bf2191051,Kanye West,UK,363121,1,200
202002,2020,2,February ,f4abc0b5-3f7a-4eff-8f78-ac078dbce533,Billie Eilish,global,335708768,30,4
202002,2020,2,February ,e0140a67-e4d1-4f13-8a01-364355bee46e,Justin Bieber,global,310989952,22,5
202002,2020,2,February ,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,The Weeknd,global,195538368,10,1
202002,2020,2,February ,b1e26560-60e5-4236-bbdb-9aa5a8d5ee19,Post Malone,global,172687584,18,13
202002,2020,2,February ,5721c227-4caf-48b1-bbfc-1a4ed3276963,Roddy Ricch,global,166576448,6,1
202002,2020,2,February ,0d79fe8e-ba27-4859-bb8c-2f255f346853,BTS,global,165413376,18,22
202002,2020,2,February ,663f33f4-8e5f-4773-93ea-493a1135de9a,Tones And I,global,152636624,6,1
202002,2020,2,February ,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,Dua Lipa,global,144957568,6,4
202002,2020,2,February ,526aab94-697f-44a9-b630-41d1c0505953,Lewis Capaldi,global,127228000,9,15
202002,2020,2,February ,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Ed Sheeran,global,122049264,16,43
202002,2020,2,February ,7eb1ce54-a355-41f9-8d68-e018b096d427,Harry Styles,global,107844120,12,20
202002,2020,2,February ,89aa5ecb-59ad-46f5-b3eb-2d424e941f19,Bad Bunny,global,102840640,8,15
202002,2020,2,February ,de22adae-f8ac-414f-b653-b0162611bd60,KAROL G,global,90812256,3,5
202002,2020,2,February ,5bdeb32d-56a5-4b6d-a768-264101fa0a0a,J Balvin,global,86736032,10,36
202002,2020,2,February ,6eb5cc6b-8553-4049-abf5-1ace1b6d9e59,Trevor Daniel,global,85164256,3,6
202002,2020,2,February ,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Eminem,global,81238912,6,12
202002,2020,2,February ,aa4296e3-f61c-46b5-b4fa-abce5bb62ffb,Arizona Zervas,global,80746480,3,8
202002,2020,2,February ,48262e82-db9f-4a92-b650-dfef979b73ec,Future,global,80231984,4,9
202002,2020,2,February ,87ae83df-6173-40cc-a0f2-bad543faa6aa,DaBaby,global,78033056,10,44
202002,2020,2,February ,5a85c140-dcf9-4dd2-b2c8-aff0471549f3,Sam Smith,global,75832960,10,30
202002,2020,2,February ,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,Selena Gomez,global,75653520,7,26
202002,2020,2,February ,0ab49580-c84f-44d4-875f-d83760ea2cfe,Maroon 5,global,75634488,6,14
202002,2020,2,February ,4e4ebde4-0c56-4dec-844b-6c73adcdd92d,Juice WRLD,global,69359616,9,59
202002,2020,2,February ,e4a51f17-a57b-47b1-b37b-f552d0f8e9e6,Travis Scott,global,68753504,10,51
202002,2020,2,February ,3377f3bb-60fc-4403-aea9-7e800612e060,Halsey,global,66084780,6,19
202002,2020,2,February ,87a75fc3-59e7-4598-925c-8e230bce5db9,Anuel AA,global,64906072,6,37
202002,2020,2,February ,b7d92248-97e3-4450-8057-6fe06738f735,Shawn Mendes,global,64261540,6,18
202002,2020,2,February ,299f7958-15f5-4ca2-b4ed-222b169dd74e,Dalex,global,62085216,7,35
202002,2020,2,February ,6e019bc6-5c23-4935-94f0-4a896631d846,Jonas Brothers,global,59400544,7,34
202002,2020,2,February ,016b6741-a443-492c-ae7f-fb0378d3270e,MEDUZA,global,57010596,6,27
202002,2020,2,February ,c5d8019c-fe79-4968-9329-f7af6cdc26f3,Ali Gatie,global,55544684,6,40
202002,2020,2,February ,c458e9dc-e0d5-45ea-9e83-f9d0395f030d,Nicky Jam,global,53913420,6,47
202002,2020,2,February ,5df62a88-cac9-490a-b62c-c7c88f4020f4,Doja Cat,global,50558952,3,17
202002,2020,2,February ,d5be5333-4171-427e-8e12-732087c6b78e,Black Eyed Peas,global,50501824,3,16
202002,2020,2,February ,e07d9474-00ea-4460-ac27-88b46b3d976e,blackbear,global,50476660,6,46
202002,2020,2,February ,61af87f4-16ee-4431-8504-cc06187079fb,XXXTENTACION,global,50034256,9,128
202002,2020,2,February ,59aaba32-fbf1-4158-b98b-f491291b8811,Jhay Cortez,global,46542656,6,68
202002,2020,2,February ,01b8b5bf-06cb-45da-85fb-61ada72fcd69,Camila Cabello,global,45742428,3,23
202002,2020,2,February ,786ce8c5-cb6c-4667-ad27-f61b6bfc3ed0,Dimelo Flow,global,45648404,3,25
202002,2020,2,February ,0f16ba6c-1874-42b9-b7a6-e060c2be454e,SAINt JHN,global,43029332,3,24
202002,2020,2,February ,2f522f5c-111c-4ce8-8bd0-d82e97c227ad,Daddy Yankee,global,42561700,7,98
202002,2020,2,February ,28737730-ec70-4da5-89c5-77ac13c5c34d,Khalid,global,42411152,5,36
202002,2020,2,February ,f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387,Ariana Grande,global,41004568,6,65
202002,2020,2,February ,330e00e4-7991-4b47-b2be-3881aa5afed6,Lil Mosey,global,40400760,3,23
202002,2020,2,February ,197b70c7-8910-4030-ad03-632d82aa40e3,Rauw Alejandro,global,40160616,4,42
202002,2020,2,February ,59d6cea7-3771-4ce6-8c02-395ac5ba927a,YNW Melly,global,37646640,3,28
202002,2020,2,February ,b32ef74f-9707-4fb2-a45d-142d7201ea9e,Regard,global,37530636,3,32
202002,2020,2,February ,ae515b61-757e-49c2-b78b-b6534b255c83,Surfaces,global,36272296,3,31
202002,2020,2,February ,8264722b-df00-467a-858e-5c97cda169c9,Joji,global,36220544,5,31
202002,2020,2,February ,830e5c4e-6b7d-431d-86ab-00c751281dc5,5 Seconds of Summer,global,36156180,6,67
202002,2020,2,February ,d2945137-b01d-4195-9f82-64d20f8ba657,Myke Towers,global,35765940,5,60
202002,2020,2,February ,447f6316-364a-4125-9cb3-1d437bfd4311,Kina,global,35150640,6,114
202002,2020,2,February ,8fb5370b-9568-4b61-9da5-2aa12c9928db,Lizzo,global,34520792,6,117
202002,2020,2,February ,cabbb345-e61c-4e80-a0a8-a3beb2823851,Lunay,global,34483780,6,94
202002,2020,2,February ,63aa26c3-d59b-4da4-84ac-716b54f1ef4d,Tame Impala,global,33386568,6,96
202002,2020,2,February ,077240a6-5633-448d-9711-91218c4191aa,Rich Music LTD,global,33374008,6,125
202002,2020,2,February ,3ac96b4c-4f42-48c8-b793-84dbf54d7ac6,BROCKHAMPTON,global,31814340,3,41
202002,2020,2,February ,bf24ca37-25f4-4e34-9aec-460b94364cfc,Shakira,global,29806932,3,48
202002,2020,2,February ,0612bcce-e351-40be-b3d7-2bb5e1c23479,Mustard,global,29436208,3,49
202002,2020,2,February ,33cf3954-10af-4dcb-985f-9420d1fa4168,Dan + Shay,global,29421952,3,54
202002,2020,2,February ,20244d07-534f-4eff-b4d4-930878889970,Taylor Swift,global,28651586,5,78
202002,2020,2,February ,ba0e7638-0cd6-4ff4-8987-c3e224d22c23,Kygo,global,27898016,5,113
202002,2020,2,February ,d42a5768-ada1-4fb6-85fd-f61aba6264e0,Lil Baby,global,26472108,4,79
202002,2020,2,February ,5d27a55a-5731-4ef5-a3ad-d5b44251db0f,JP Saxe,global,26361728,3,61
202002,2020,2,February ,a0723a3c-4135-438e-85c5-012712144ede,Don Toliver,global,25422552,3,60
202002,2020,2,February ,012151a8-0f9a-44c9-997f-ebd68b5389f9,Imagine Dragons,global,25027738,4,97
202002,2020,2,February ,650e7db6-b795-4eb5-a702-5ea2fc46c848,Lady Gaga,global,24929504,3,71
202002,2020,2,February ,134cb0bc-06fa-42f7-8078-b0c858349975,Jack Harlow,global,24825570,3,63
202002,2020,2,February ,ce09ea31-3d4a-4487-a797-e315175457a0,Tyga,global,24116394,3,57
202002,2020,2,February ,9f8b1931-59a1-4427-bc0d-d78d17b833ab,Y2K,global,23760076,3,70
202002,2020,2,February ,c1708d03-8a66-46eb-848e-fe0d233ffb39,A Boogie Wit da Hoodie,global,23279384,3,53
202002,2020,2,February ,9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,global,23026704,4,117
202002,2020,2,February ,c0ef2ba5-a7b7-40ea-bd27-30acccfcac11,Lauv,global,22927432,4,108
202002,2020,2,February ,b0e4bc50-3062-4d31-afad-def6a6b7a8e9,Alan Walker,global,22263854,3,80
202002,2020,2,February ,55814ae1-f5aa-4481-9878-05d9faf98c5a,JACKBOYS,global,22257644,3,82
202002,2020,2,February ,0b30341b-b59d-4979-8130-b66c0e475321,Lil Nas X,global,22044480,3,77
202002,2020,2,February ,709f5e96-51cd-49b4-a8e4-0ca0bf808de3,Sech,global,21483848,4,132
202002,2020,2,February ,bfb7bc12-4b79-412f-8303-ad6d7c772aca,Powfu,global,21042326,2,38
202002,2020,2,February ,301b45a4-b8b9-410e-8344-4b4eaf96691a,Marshmello,global,21040932,3,88
202002,2020,2,February ,67fd5116-7a49-4abf-a34f-b08774128a7a,Stormzy,global,20904988,3,84
202002,2020,2,February ,7e92584c-ca97-48bf-8a12-0327db0f6ac8,Tainy,global,20326724,3,75
202002,2020,2,February ,e6fdf3f9-8077-4126-b0cf-94da9a8b627e,Lil Tecca,global,19901912,3,90
202002,2020,2,February ,0383dadf-2a4e-4d10-a46a-e9e041da8eb3,Queen,global,19378112,3,110
202002,2020,2,February ,5df148ae-78eb-495a-8a0b-d16f3105992d,Noah Cyrus,global,18949304,3,92
202002,2020,2,February ,db48610c-6d8f-4d10-90ca-c4d14bb1a8b1,G-Eazy,global,18866568,3,109
202002,2020,2,February ,56f62fe8-d3a0-46e0-b5df-a64a8b4b4274,James Arthur,global,18316892,3,122
202002,2020,2,February ,8837b875-3689-4646-b3fd-d8b53815c7a8,Lil Uzi Vert,global,17702388,3,103
202002,2020,2,February ,f9777ea6-02fd-4ba1-8266-cd619f3937fd,SHAED,global,17188964,3,126
202002,2020,2,February ,04cff564-a2e3-4560-8e7e-bc2539e7b46c,Reik,global,17157976,3,119
202002,2020,2,February ,702a52e5-a3bf-4098-9d8d-0e556b5ccbb7,TOKYO’S REVENGE,global,16844640,3,143
202002,2020,2,February ,99329c41-2069-4c12-8e8c-035fdf5127a5,Henrique & Juliano,global,16837236,3,137
202002,2020,2,February ,55e6074f-ef78-4ec3-8fff-bd1b8cc8c14a,Niall Horan,global,16687819,3,149
202002,2020,2,February ,850a8b03-98a7-4fd3-afbd-5e5520b4ef5f,Conan Gray,global,16680951,3,139
202002,2020,2,February ,5a6131f9-f8db-4722-b4d7-6a0c7183c590,benny blanco,global,16616961,3,138
202002,2020,2,February ,add5f522-25df-41c4-815e-0ca9f60b83e4,Ava Max,global,16580880,3,140
202002,2020,2,February ,75a72702-a5ef-4513-bca5-c5b944903546,John Legend,global,16319583,3,143
202002,2020,2,February ,33ca19f4-18c8-4411-98df-ac23890ce9f5,Ellie Goulding,global,16025123,3,146
202002,2020,2,February ,75be165a-ad83-4d12-bd28-f589a15c479f,Major Lazer,global,15902272,3,144
202002,2020,2,February ,6925db17-f35e-42f3-a4eb-84ee6bf5d4b0,Olivia Rodrigo,global,15549378,3,157
202002,2020,2,February ,47e7833f-f1a7-4703-942d-9acf12f39a1d,Arcangel,global,15417247,3,152
202002,2020,2,February ,ed90e3b4-8eb8-4f9d-a24e-533c0c60c720,Camilo,global,15413994,3,162
202002,2020,2,February ,edf81f9b-d3f0-4d57-9636-d08e851b1640,Bazzi,global,15304599,3,170
202002,2020,2,February ,91a81925-92f9-4fc9-b897-93cf01226282,The Chainsmokers,global,15236892,3,165
202002,2020,2,February ,c234fa42-e6a6-443e-937e-2f4b073538a3,Chris Brown,global,15191025,3,163
202002,2020,2,February ,b9472588-93f3-4922-a1a2-74082cdf9ce8,Panic! At The Disco,global,14991377,3,173
202002,2020,2,February ,21e9df94-3c2c-4c15-b069-fefa58bcd650,Dean Lewis,global,14849118,3,179
202002,2020,2,February ,a0e8a1b1-5f8f-475a-a253-17415c17d0ff,Mac Miller,global,13548211,2,69
202002,2020,2,February ,2a826717-6cc0-44fe-907c-31fc960e9985,Joker Bra,global,12076251,2,99
202002,2020,2,February ,36086094-c2a4-49b9-8572-0fbf12fc3409,Ashe,global,11187046,1,46
202002,2020,2,February ,7e1e5648-1d6a-4248-975a-98603e781848,Polo G,global,10944765,2,149
202002,2020,2,February ,e337c918-098f-418e-97a2-81dc224b1bf9,Dominic Fike,global,10182459,2,166
202002,2020,2,February ,25f3abd9-63b5-471a-bd25-feb9672dfa11,ROSALÍA,global,10163459,2,168
202002,2020,2,February ,0221734a-35a8-40f7-b5c5-2f61a200bc7c,Migos,global,9652399,1,57
202002,2020,2,February ,1036b808-f58c-4a3e-b461-a2c4492ecf1b,Nicki Minaj,global,6561188,1,105
202002,2020,2,February ,0443fb76-2a30-433a-b28e-606f6303f86e,Ant Saunders,global,6554824,1,106
202002,2020,2,February ,0fe5df51-ba65-4784-ba85-7d024a107a8a,24kGoldn,global,6490097,1,113
202002,2020,2,February ,253c9ae7-850b-46be-8fbb-65e9fa621058,Pop Smoke,global,6411187,1,118
202002,2020,2,February ,4600b3b7-57ad-410d-b65d-ca0df36822dd,Luciano,global,6341141,1,122
202002,2020,2,February ,e3d5b5ec-101a-4529-9f2d-01dca64cf44e,Anne-Marie,global,6207326,1,120
202002,2020,2,February ,ac9a487a-d9d2-4f27-bb23-0f4686488345,Lil Wayne,global,5561205,1,145
202002,2020,2,February ,6a690c9a-c033-4605-a596-c30b33df1d06,Thiaguinho MT,global,5510844,1,154
202002,2020,2,February ,5b8ec72b-9e39-4a06-a2bf-964166b92a71,Tory Lanez,global,5385414,1,155
202002,2020,2,February ,e5fdb46c-eb73-4820-94ba-5dd5b35948cf,Justin Quiles,global,5148516,1,171
202002,2020,2,February ,f6beac20-5dfe-4d1f-ae02-0b0a740aafd6,"Tyler, The Creator",global,5079657,1,174
202002,2020,2,February ,b1caae3b-3f57-419f-9df9-e250a94275d6,Piso 21,global,5066711,1,176
202002,2020,2,February ,31445b1e-96f3-4c7f-84ec-dd02e647e690,DJ Snake,global,5013732,1,180
202002,2020,2,February ,796bc8a9-efd1-43e8-bacf-5eba68835928,Pedro Sampaio,global,5013019,1,180
202002,2020,2,February ,6256d2b2-7515-4986-b27c-af533758a156,K CAMP,global,4994448,1,182
202002,2020,2,February ,4f0cb3b7-6c06-4317-ae35-ddf3106a17ee,Red Velvet,global,4991751,1,181
202002,2020,2,February ,21a14ee3-cede-420a-9d6d-a33517d2f952,Alec Benjamin,global,4981207,1,183
202002,2020,2,February ,80e8e55c-6e9b-470f-844b-48e618fb6e56,Ufo361,global,4938864,1,186
202002,2020,2,February ,800760de-bdf8-43a2-8fe0-44a2401a5515,Young Thug,global,4905155,1,191
202002,2020,2,February ,d2efe9f5-f5ff-4c1f-bc56-bac52da49105,Samra,global,4872077,1,192
202002,2020,2,February ,875203e1-8e58-4b86-8dcb-7190faf411c5,J. Cole,global,4836113,1,194
202002,2020,2,February ,48a3a1c5-8cf3-4a9a-bd5c-5082cf8d3639,Gusttavo Lima,global,4793221,1,200
