track_spotifyID,artist_spotifyID,artist_mbid,artist_name,artist_fychart_name,track_url,track_popularity,track_duration_ms,track_is_local,albumID,album_track_number,album_release_date,album_type
2TIlqbIneP0ZY1O0EzYLlc,4GNC7GD6oZMSxPGyXy4MNB,526aab94-697f-44a9-b630-41d1c0505953,Lewis Capaldi,Lewis Capaldi,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc,82,182160,FALSE,0NVQ9k3wKmuK6T02lLMl6y,3,08/11/2018,single
4kV4N9D1iKVxx1KLvtTpjS,66CXWjxzNUsdJxJ2JdwvnR,f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387,Ariana Grande,Ariana Grande,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,81,190440,FALSE,2fYhqwDWXjbpjaIJPEfKFw,12,08/02/2019,album
5itOtNx0WxtJmi1TQ3RuRd,7CajNmpbOovFoOoasH2HaY,8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,Calvin Harris,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd,80,229184,FALSE,4PwXTHenZZx7ebgsnTM65K,1,11/01/2019,single
5itOtNx0WxtJmi1TQ3RuRd,4f9iBmdUOhQWeP7dcAn1pf,,Rag'n'Bone Man,Calvin Harris,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd,80,229184,FALSE,4PwXTHenZZx7ebgsnTM65K,1,11/01/2019,single
6ocbgoVGwYJhOv1GgI9NsF,66CXWjxzNUsdJxJ2JdwvnR,f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387,Ariana Grande,Ariana Grande,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,87,178626,FALSE,2fYhqwDWXjbpjaIJPEfKFw,10,08/02/2019,album
5WHTFyqSii0lmT9R21abT8,1MIVXf74SZHmTIp4V4paH4,3a592f93-5c88-4b7c-a10f-8eb3dcbadde7,Mabel,Mabel,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8,82,178480,FALSE,0syM7OUAhV7S6XmOa4nLUZ,1,18/01/2019,album
6MWtB6iiXyIwun0YzU6DFP,246dkjvS1zLTtiykXe5h60,b1e26560-60e5-4236-bbdb-9aa5a8d5ee19,Post Malone,Post Malone,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,28,149520,FALSE,5Dcz8PZHKuvTyjbqEPL5VM,1,24/12/2018,single
4y3OI86AEP6PQoDE6olYhO,7gOdHgIoIKoe4i9Tta6qdD,6e019bc6-5c23-4935-94f0-4a896631d846,Jonas Brothers,Jonas Brothers,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO,50,181040,FALSE,4W0r9HOcuCC6Vh7aze2hwi,1,01/03/2019,single
6Qs4SXO9dwPj5GKvVOv8Ki,2wY79sveU1sp5g7SokKOiI,5a85c140-dcf9-4dd2-b2c8-aff0471549f3,Sam Smith,Sam Smith,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,85,171029,FALSE,1V9oE8bVilClrk5naqyyvL,1,11/01/2019,single
6Qs4SXO9dwPj5GKvVOv8Ki,2cWZOOzeOm4WmBJRnD5R7I,04d93730-f81c-450c-8441-d5f5fcf98485,Normani,Sam Smith,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,85,171029,FALSE,1V9oE8bVilClrk5naqyyvL,1,11/01/2019,single
2VxeLyX666F8uXCJ0dZF8B,1HY2Jd0NmPuamShAr6KMms,650e7db6-b795-4eb5-a702-5ea2fc46c848,Lady Gaga,Lady Gaga,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,86,215733,FALSE,4sLtOBOzn4s3GDUv3c5oJD,12,05/10/2018,album
2VxeLyX666F8uXCJ0dZF8B,4VIvfOurcf0vuLRxLkGnIG,cbe7746f-d4b4-4f0d-a435-1aa181d97b1b,Bradley Cooper,Lady Gaga,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,86,215733,FALSE,4sLtOBOzn4s3GDUv3c5oJD,12,05/10/2018,album
2cytBOLpwFRX7J9URCrFIe,31Ua7zSTJxegjyd49ujbSA,ecebea6a-c064-4409-9699-b0bf6b5df720,NSG,NSG,https://open.spotify.com/track/2cytBOLpwFRX7J9URCrFIe,69,240081,FALSE,35MvbFXqp1ESDkKNqYfOIM,1,30/11/2018,single
2cytBOLpwFRX7J9URCrFIe,7b79bQFziJFedJb75k6hFt,016fcdc6-e7fa-4272-a28d-f54d890ac771,Tion Wayne,NSG,https://open.spotify.com/track/2cytBOLpwFRX7J9URCrFIe,69,240081,FALSE,35MvbFXqp1ESDkKNqYfOIM,1,30/11/2018,single
7dbka99KTWke5o9hRp0JoB,246dkjvS1zLTtiykXe5h60,b1e26560-60e5-4236-bbdb-9aa5a8d5ee19,Post Malone,Post Malone,https://open.spotify.com/track/7dbka99KTWke5o9hRp0JoB,56,158040,FALSE,3pOj4mmxL5MUwR1IR8LPzL,2,22/02/2019,compilation
7dbka99KTWke5o9hRp0JoB,1zNqQNIdeOUZHb8zbZRFMX,a17ce9c3-8f6f-4dcc-a1b7-2a04ab9e31f0,Swae Lee,Post Malone,https://open.spotify.com/track/7dbka99KTWke5o9hRp0JoB,56,158040,FALSE,3pOj4mmxL5MUwR1IR8LPzL,2,22/02/2019,compilation
4NzMOnvSJVNKF7nw5NkXIP,6qqNVTkY8uBg9cP3Jd7DAH,f4abc0b5-3f7a-4eff-8f78-ac078dbce533,Billie Eilish,Billie Eilish,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP,17,193143,FALSE,0lheRPWdziAtZEiww8TrUO,1,30/01/2019,single
25sgk305KZfyuqVBQIahim,4npEfmQ6YuiwW1GpUmaq3F,add5f522-25df-41c4-815e-0ca9f60b83e4,Ava Max,Ava Max,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,85,187436,FALSE,7CdLU3GgPy1PH5FVsrPlyA,1,17/08/2018,single
03x2rVJRFUrvwlfxoHd9Mo,7z2avKuuiMAT4XZJFv8Rvh,84354abd-2ead-48a3-9690-6627d917b605,Tom Walker,Tom Walker,https://open.spotify.com/track/03x2rVJRFUrvwlfxoHd9Mo,67,174982,FALSE,3Qa0qW4ged1J4HGeLXbFsC,14,01/03/2019,album
7COXchtUOMd6uIT6HvmRaI,5JZ7CnR6gTvEMKX4g70Amv,c0ef2ba5-a7b7-40ea-bd27-30acccfcac11,Lauv,Lauv,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI,78,162582,FALSE,13yMsBNa2femeWzhcDOqFw,1,24/01/2019,single
7COXchtUOMd6uIT6HvmRaI,3WGpXCj9YhhfX11TToZcXP,e5712ceb-c37a-4c49-a11c-ccf4e21852d4,Troye Sivan,Lauv,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI,78,162582,FALSE,13yMsBNa2femeWzhcDOqFw,1,24/01/2019,single
3e9HZxeyfWwjeyPAMmWSSQ,66CXWjxzNUsdJxJ2JdwvnR,f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387,Ariana Grande,Ariana Grande,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,85,207320,FALSE,2fYhqwDWXjbpjaIJPEfKFw,11,08/02/2019,album
7eBqSVxrzQZtK2mmgRG6lC,1cNDP5yjU5vjeR8qMf4grg,59d6cea7-3771-4ce6-8c02-395ac5ba927a,YNW Melly,YNW Melly,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,83,268434,FALSE,7naY6j4wcgUxfHB98G79CW,13,03/08/2018,album
0rTV5WefWd1J3OwIheTzxM,6LuN9FCkKOj5PcnpouEgny,28737730-ec70-4da5-89c5-77ac13c5c34d,Khalid,Khalid,https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM,78,197487,FALSE,58kvvQvx6OtLqEDhqYSzyM,1,07/02/2019,single
0rTV5WefWd1J3OwIheTzxM,6nS5roXSAGhTGr34W6n7Et,ae65c507-d9a0-4d42-9a6c-2b1f82158b9f,Disclosure,Khalid,https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM,78,197487,FALSE,58kvvQvx6OtLqEDhqYSzyM,1,07/02/2019,single
2IRZnDFmlqMuOrYOLnZZyc,20sxb77xiYeusSH8cVdatc,31bcadcc-e1da-4cad-bec8-2f4f1d41b095,Meek Mill,Meek Mill,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,83,180522,FALSE,6UYZEYjpN1DYRW0kqFy9ZE,9,30/11/2018,album
2IRZnDFmlqMuOrYOLnZZyc,3TVXtAsR1Inumwj472S9r4,9fff2f8a-21e6-47de-a2b8-7f449929d43f,Drake,Meek Mill,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,83,180522,FALSE,6UYZEYjpN1DYRW0kqFy9ZE,9,30/11/2018,album
2JvzF1RMd7lE3KmFlsyZD8,6l3HvQ5sa6mXTsMTB19rO5,875203e1-8e58-4b86-8dcb-7190faf411c5,J. Cole,J. Cole,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,83,213593,FALSE,3XzSOIE6zGLliuqsVGLmUc,1,23/01/2019,single
2dpaYNEQHiRxtZbfNsse99,64KEffDW9EtZ1y2vBYgq8T,301b45a4-b8b9-410e-8344-4b4eaf96691a,Marshmello,Marshmello,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,87,214289,FALSE,78EicdHZr5XBWD7llEZ1Jh,1,17/08/2018,single
2dpaYNEQHiRxtZbfNsse99,7EQ0qTo7fWT7DPxmxtSYEc,7808accb-6395-4b25-858c-678bbb73896b,Bastille,Marshmello,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,87,214289,FALSE,78EicdHZr5XBWD7llEZ1Jh,1,17/08/2018,single
1fp2uoWXPca3mIdxRHIgQm,1Gm0kKaDx4GH6pQF88rjSK,c872f796-1497-49d2-8c29-852baa3ede69,Cadet,Cadet,https://open.spotify.com/track/1fp2uoWXPca3mIdxRHIgQm,65,192571,FALSE,4wOuGy0YTmOHjHIUo6drO8,1,14/09/2018,single
1fp2uoWXPca3mIdxRHIgQm,58ICshZ0AgBMNJiLHK3U8l,c5cddda5-f557-4c32-a5e6-112f273c56ec,Deno,Cadet,https://open.spotify.com/track/1fp2uoWXPca3mIdxRHIgQm,65,192571,FALSE,4wOuGy0YTmOHjHIUo6drO8,1,14/09/2018,single
27rdGxbavYJeBphck5MZAF,3hv9jJF3adDNsBSIQDqcjp,c3c82bdc-d9e7-4836-9746-c24ead47ca19,Mark Ronson,Mark Ronson,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF,77,217466,FALSE,2hBfao8GWZwHlUGDB8HVQO,1,30/11/2018,single
27rdGxbavYJeBphck5MZAF,5YGY8feqx7naU7z4HrwZM6,7e9bd05a-117f-4cce-87bc-e011527a8b18,Miley Cyrus,Mark Ronson,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF,77,217466,FALSE,2hBfao8GWZwHlUGDB8HVQO,1,30/11/2018,single
0PG9fbaaHFHfre2gUVo7AN,4kYSro6naA4h99UJvo89HB,2f3c4d70-0462-40da-bba3-0aec5772c556,Cardi B,Cardi B,https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN,77,200889,FALSE,5a4sJJ3qjn6hqRsvm0Veso,1,15/02/2019,single
0PG9fbaaHFHfre2gUVo7AN,0du5cEVh5yTK9QJze8zA0C,afb680f2-b6eb-4cd7-a70b-a63b25c763d5,Bruno Mars,Cardi B,https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN,77,200889,FALSE,5a4sJJ3qjn6hqRsvm0Veso,1,15/02/2019,single
1ogmtYEsS4ywfLIhMee5bu,5r3fI2q1YU3QyVP7oncOQ9,d919078e-7db6-4c84-9061-1c36e0ec454a,The Plug,The Plug,https://open.spotify.com/track/1ogmtYEsS4ywfLIhMee5bu,61,277551,FALSE,73aHfMP5GrDh5UDdIXVIkb,1,28/02/2019,single
1ogmtYEsS4ywfLIhMee5bu,757aE44tKEUQEqRuT6GnEB,5721c227-4caf-48b1-bbfc-1a4ed3276963,Roddy Ricch,The Plug,https://open.spotify.com/track/1ogmtYEsS4ywfLIhMee5bu,61,277551,FALSE,73aHfMP5GrDh5UDdIXVIkb,1,28/02/2019,single
1ogmtYEsS4ywfLIhMee5bu,5AbLpsnTQVNB3OEadYiVrK,eb07b315-9399-4e4c-8c16-3e97ec66d1ce,Yxng Bane,The Plug,https://open.spotify.com/track/1ogmtYEsS4ywfLIhMee5bu,61,277551,FALSE,73aHfMP5GrDh5UDdIXVIkb,1,28/02/2019,single
1ogmtYEsS4ywfLIhMee5bu,0tJCNteqwm7LmRZ6KWr8GT,8ec6bf47-d22f-4a2f-b930-0f7feb10ea3f,Chip,The Plug,https://open.spotify.com/track/1ogmtYEsS4ywfLIhMee5bu,61,277551,FALSE,73aHfMP5GrDh5UDdIXVIkb,1,28/02/2019,single
4ofwffwvvnbSkrMSCKQDaC,2ysnwxxNtSgbb9t1m2Ur4j,2c5e2a98-d9ea-46b5-9618-d9bb4863a920,George Ezra,George Ezra,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC,80,201287,FALSE,2NaulYO6lGXTyIzWTJvRJj,4,23/03/2018,album
3oh6SCCeLuXhFpEyepla6G,3Fl1V19tmjt57oBdxXKAjJ,664bd251-a22c-4ab9-a4f7-25da4b14f9fc,Blueface,Blueface,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G,75,129264,FALSE,2gZmrByp6yiyePHi3dzZ1d,3,18/12/2018,album
6ZRuF2n1CQxyxxAAWsKJOy,0cGUm45nv7Z6M6qdXYQGTX,3260ce89-5eb0-4c6a-89c7-379c0dfc2ab9,Kehlani,Kehlani,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy,78,201787,FALSE,73ZvpuYhKDr2FW4vlPsTpW,6,22/02/2019,album
6ZRuF2n1CQxyxxAAWsKJOy,7c0XG5cIJTrrAgEC3ULPiq,7bd66c18-cb33-49aa-9279-140acedbdb49,Ty Dolla $ign,Kehlani,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy,78,201787,FALSE,73ZvpuYhKDr2FW4vlPsTpW,6,22/02/2019,album
5p7ujcrUXASCNwRaWNHR1C,26VFTg2z8YR0cCuwLzESi2,3377f3bb-60fc-4403-aea9-7e800612e060,Halsey,Halsey,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,84,201660,FALSE,0zzrCTzvL4ZmR42xF46Afm,1,04/10/2018,single
7DHApOHsIFo7EyfieArYGE,1KCSPY1glIKqW2TotWuXOR,f4d5cc07-3bc9-4836-9b15-88a08359bc63,P!nk,P!nk,https://open.spotify.com/track/7DHApOHsIFo7EyfieArYGE,72,177390,FALSE,2KKdF2S0u36Ug2jm2qTXlZ,1,20/02/2019,single
44ShclXTOOnYtt5CnCDeGV,4MCBfE4596Uoi2O4DtmEMz,4e4ebde4-0c56-4dec-844b-6c73adcdd92d,Juice WRLD,Juice WRLD,https://open.spotify.com/track/44ShclXTOOnYtt5CnCDeGV,6,240527,FALSE,4wTEUOUuqBaKdExtQdYKfz,1,13/02/2019,single
1rqqCSm0Qe4I9rUvWncaom,20JZFwl6HVl6yg8a4H3ZqK,b9472588-93f3-4922-a1a2-74082cdf9ce8,Panic! At The Disco,Panic! At The Disco,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,84,190946,FALSE,6ApYSpXF8GxZAgBTHDzYge,4,22/06/2018,album
2xLMifQCjDGFmkHkpNLD9h,0Y5tJX1MQlPlqiwlOH1tJY,e4a51f17-a57b-47b1-b37b-f552d0f8e9e6,Travis Scott,Travis Scott,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,85,312820,FALSE,41GuZcammIkupMPKH2OJ6I,3,03/08/2018,album
1wJRveJZLSb1rjhnUHQiv6,31W5EY0aAly4Qieq6OFu6I,c1708d03-8a66-46eb-848e-fe0d233ffb39,A Boogie Wit da Hoodie,A Boogie Wit da Hoodie,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,83,189486,FALSE,3r5hf3Cj3EMh1C2saQ8jyt,4,21/12/2018,album
1wJRveJZLSb1rjhnUHQiv6,7gZfnEnfiaHzxARJ2LeXrf,2282c539-05a2-477c-82b7-fe40798d37f3,6ix9ine,A Boogie Wit da Hoodie,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,83,189486,FALSE,3r5hf3Cj3EMh1C2saQ8jyt,4,21/12/2018,album
7FGq80cy8juXBCD2nrqdWU,5CiGnKThu5ctn9pBxv7DGa,5a6131f9-f8db-4722-b4d7-6a0c7183c590,benny blanco,benny blanco,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,77,170769,FALSE,7dQ734EW0iLvQfF6vBFNiZ,1,07/12/2018,album
7FGq80cy8juXBCD2nrqdWU,26VFTg2z8YR0cCuwLzESi2,3377f3bb-60fc-4403-aea9-7e800612e060,Halsey,benny blanco,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,77,170769,FALSE,7dQ734EW0iLvQfF6vBFNiZ,1,07/12/2018,album
7FGq80cy8juXBCD2nrqdWU,6LuN9FCkKOj5PcnpouEgny,28737730-ec70-4da5-89c5-77ac13c5c34d,Khalid,benny blanco,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,77,170769,FALSE,7dQ734EW0iLvQfF6vBFNiZ,1,07/12/2018,album
18n2GdCpsHYzkbMKPavE7Y,3e7awlrlDSwF3iM0WBjGMp,38f59974-2f4d-4bfa-b2e3-d2696de1b675,Little Mix,Little Mix,https://open.spotify.com/track/18n2GdCpsHYzkbMKPavE7Y,63,234434,FALSE,0zR4eWgX7vFfZNtP4pkqYy,1,25/01/2019,single
18n2GdCpsHYzkbMKPavE7Y,7c0XG5cIJTrrAgEC3ULPiq,7bd66c18-cb33-49aa-9279-140acedbdb49,Ty Dolla $ign,Little Mix,https://open.spotify.com/track/18n2GdCpsHYzkbMKPavE7Y,63,234434,FALSE,0zR4eWgX7vFfZNtP4pkqYy,1,25/01/2019,single
4eQBL0cuF3ismYCzBff2Ii,4GNC7GD6oZMSxPGyXy4MNB,526aab94-697f-44a9-b630-41d1c0505953,Lewis Capaldi,Lewis Capaldi,https://open.spotify.com/track/4eQBL0cuF3ismYCzBff2Ii,59,184880,FALSE,5SUsci66DN0gxvH2ujplhj,1,21/09/2018,single
5N5k9nd479b1xpDZ4usjrg,7CajNmpbOovFoOoasH2HaY,8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,Calvin Harris,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,82,213309,FALSE,2tpWgbBdzjkaJVJzR4T8y1,1,17/08/2018,single
5N5k9nd479b1xpDZ4usjrg,2wY79sveU1sp5g7SokKOiI,5a85c140-dcf9-4dd2-b2c8-aff0471549f3,Sam Smith,Calvin Harris,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,82,213309,FALSE,2tpWgbBdzjkaJVJzR4T8y1,1,17/08/2018,single
5N5k9nd479b1xpDZ4usjrg,3KedxarmBCyFBevnqQHy3P,18f56081-ccd7-4e07-981a-558c20951ccd,Jessie Reyez,Calvin Harris,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,82,213309,FALSE,2tpWgbBdzjkaJVJzR4T8y1,1,17/08/2018,single
1RJHieKAxYz9qbREvOR5eA,5VadK1havLhK1OpKYsXv9y,3325cdfa-8efc-4662-b3df-c094b78b9da8,D-Block Europe,D-Block Europe,https://open.spotify.com/track/1RJHieKAxYz9qbREvOR5eA,67,192025,FALSE,5gmKCTOhx1oazVQwxLKzra,2,15/02/2019,album
7dt6x5M1jzdTEt8oCbisTK,246dkjvS1zLTtiykXe5h60,b1e26560-60e5-4236-bbdb-9aa5a8d5ee19,Post Malone,Post Malone,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,85,231266,FALSE,6trNtQUgC8cgbWcqoMYkOR,9,27/04/2018,album
1WSGTYKLEpKfNQYYW5Oymt,5CiGnKThu5ctn9pBxv7DGa,5a6131f9-f8db-4722-b4d7-6a0c7183c590,benny blanco,benny blanco,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt,76,158027,FALSE,2IUVG5x1G7l0TW1LA61Eyy,1,28/02/2019,single
1WSGTYKLEpKfNQYYW5Oymt,0C8ZW7ezQVs4URX5aX7Kqx,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,Selena Gomez,benny blanco,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt,76,158027,FALSE,2IUVG5x1G7l0TW1LA61Eyy,1,28/02/2019,single
1WSGTYKLEpKfNQYYW5Oymt,1vyhD5VmyZ7KMfW5gqLgo5,5bdeb32d-56a5-4b6d-a768-264101fa0a0a,J Balvin,benny blanco,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt,76,158027,FALSE,2IUVG5x1G7l0TW1LA61Eyy,1,28/02/2019,single
1WSGTYKLEpKfNQYYW5Oymt,0GM7qgcRCORpGnfcN2tCiB,7e92584c-ca97-48bf-8a12-0327db0f6ac8,Tainy,benny blanco,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt,76,158027,FALSE,2IUVG5x1G7l0TW1LA61Eyy,1,28/02/2019,single
0FZ4Dmg8jJJAPJnvBIzD9z,46SHBwWsqBkxI7EeeBEQG7,5ec1ecc6-4535-4911-a27a-e26343f4a189,Kodak Black,Kodak Black,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,81,228759,FALSE,5n1GSzC1Reao29ScnpLYqp,5,14/12/2018,album
0FZ4Dmg8jJJAPJnvBIzD9z,4DdkRBBYG6Yk9Ka8tdJ9BW,4d394a75-debd-4410-b297-e4e898127303,Offset,Kodak Black,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,81,228759,FALSE,5n1GSzC1Reao29ScnpLYqp,5,14/12/2018,album
0FZ4Dmg8jJJAPJnvBIzD9z,0Y5tJX1MQlPlqiwlOH1tJY,e4a51f17-a57b-47b1-b37b-f552d0f8e9e6,Travis Scott,Kodak Black,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,81,228759,FALSE,5n1GSzC1Reao29ScnpLYqp,5,14/12/2018,album
5IaHrVsrferBYDm0bDyABy,5LHRHt1k9lMyONurDHEdrp,ce09ea31-3d4a-4487-a797-e315175457a0,Tyga,Tyga,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy,80,232959,FALSE,0yd01cU78rnlFXq6vRxPSR,1,16/05/2018,single
5IaHrVsrferBYDm0bDyABy,4DdkRBBYG6Yk9Ka8tdJ9BW,4d394a75-debd-4410-b297-e4e898127303,Offset,Tyga,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy,80,232959,FALSE,0yd01cU78rnlFXq6vRxPSR,1,16/05/2018,single
7K7MUBCnzgBAvMVW2RTWNs,6t1gpxYbY8OlLA7D2RiikQ,4c445344-9df2-407e-9bf3-8a5c0b86777e,Loud Luxury,Loud Luxury,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs,60,163216,FALSE,7fesgWyA3ehM0OFK14B9xR,1,27/10/2017,single
7K7MUBCnzgBAvMVW2RTWNs,5uEeqYFuIChoWKy34jp8xE,bf7b4580-ab1e-4f47-9892-6936bd47a797,Brando,Loud Luxury,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs,60,163216,FALSE,7fesgWyA3ehM0OFK14B9xR,1,27/10/2017,single
01IQ4aQgOf0Kkq3a273hmO,6Ip8FS7vWT1uKkJSweANQK,f93bac9e-b20a-403e-abc9-06a2fc151df1,Dave,Dave,https://open.spotify.com/track/01IQ4aQgOf0Kkq3a273hmO,70,182741,FALSE,3CFVTstiXfXZDHF6EeMnGf,1,04/10/2018,single
01IQ4aQgOf0Kkq3a273hmO,3rbtPd0NcvhO2AzMfzx90z,de67fa7b-9910-4a52-aaea-ccf5064d3faf,Fredo,Dave,https://open.spotify.com/track/01IQ4aQgOf0Kkq3a273hmO,70,182741,FALSE,3CFVTstiXfXZDHF6EeMnGf,1,04/10/2018,single
7tFiyTwD0nx5a1eklYtX2J,1dfeR4HaWDbWqFHLkxsg1d,0383dadf-2a4e-4d10-a46a-e9e041da8eb3,Queen,Queen,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J,74,354320,FALSE,6X9k3hSsvQck2OfKYdBbXr,11,21/11/1975,album
1TEL6MlSSVLSdhOSddidlJ,66CXWjxzNUsdJxJ2JdwvnR,f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387,Ariana Grande,Ariana Grande,https://open.spotify.com/track/1TEL6MlSSVLSdhOSddidlJ,74,171573,FALSE,2fYhqwDWXjbpjaIJPEfKFw,2,08/02/2019,album
2hloaUoRonYssMuqLCBLTX,66CXWjxzNUsdJxJ2JdwvnR,f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387,Ariana Grande,Ariana Grande,https://open.spotify.com/track/2hloaUoRonYssMuqLCBLTX,72,216893,FALSE,2fYhqwDWXjbpjaIJPEfKFw,4,08/02/2019,album
29R1IMTTbDDA3VNlk6UEW5,4Q6nIcaBED8qUel8bBx6Cr,a2507d4d-3387-4d31-a6e8-f2c9794fb37e,Jax Jones,Jax Jones,https://open.spotify.com/track/29R1IMTTbDDA3VNlk6UEW5,62,186240,FALSE,7ugwbZf0nbP0s2s3IaiU70,1,28/11/2018,single
29R1IMTTbDDA3VNlk6UEW5,5vBSrE1xujD2FXYRarbAXc,9f23b7c3-baa6-4e38-b1a9-5c38359ad982,Years & Years,Jax Jones,https://open.spotify.com/track/29R1IMTTbDDA3VNlk6UEW5,62,186240,FALSE,7ugwbZf0nbP0s2s3IaiU70,1,28/11/2018,single
2t8yVaLvJ0RenpXUIAC52d,1URnnhqYAYcrqrcwql10ft,37b2cb82-ef79-4d46-a184-a549450aa231,21 Savage,21 Savage,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d,80,288624,FALSE,007DWn799UWvfY1wwZeENR,1,21/12/2018,album
7EQpvVujgytLVY8vKiDHAg,66CXWjxzNUsdJxJ2JdwvnR,f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387,Ariana Grande,Ariana Grande,https://open.spotify.com/track/7EQpvVujgytLVY8vKiDHAg,51,267106,FALSE,6sUzNE1SPNLBXBCZs3PIAO,6,07/02/2018,album
7uiBocndm12aKbsdnQ3Scx,7bXgB6jMjp9ATFy66eO08Z,c234fa42-e6a6-443e-937e-2f4b073538a3,Chris Brown,Chris Brown,https://open.spotify.com/track/7uiBocndm12aKbsdnQ3Scx,66,187297,FALSE,0JOT3Ff4gJ939hqdeEpsZv,1,04/01/2019,single
285pBltuF7vW8TeWk8hdRR,4MCBfE4596Uoi2O4DtmEMz,4e4ebde4-0c56-4dec-844b-6c73adcdd92d,Juice WRLD,Juice WRLD,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,88,239835,FALSE,6tkjU4Umpo79wwkgPMV3nZ,3,10/12/2018,album
5kfNriitmkNE8mUbZ7gbq8,6LuN9FCkKOj5PcnpouEgny,28737730-ec70-4da5-89c5-77ac13c5c34d,Khalid,Khalid,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8,76,210666,FALSE,2Qxc2NJ7yPKVFRWi3llRr2,3,18/10/2018,album
